omega,k,ReG,ImG,S_chichi,Theta_recovered
5.702882205513784,0.0,0.01964735538010382,0.08302557164717567,0.008735116944926874,0.3
5.722857142857143,0.0,0.019458561723879716,0.0827958218000352,0.008680540478286264,0.29999999999999993
5.742832080200501,0.0,0.01927144149457334,0.08256703305379237,0.008626444085501768,0.30000000000000004
5.76280701754386,0.0,0.019085976144622045,0.08233920214932858,0.008572822435177293,0.3
5.782781954887218,0.0,0.018902147367561448,0.082112325785591,0.008519670265228851,0.30000000000000004
5.802756892230576,0.0,0.01871993709458084,0.08188640062155318,0.008466982381894283,0.3
5.822731829573935,0.0,0.018539327491128577,0.08166142327811736,0.008414753658757396,0.3
5.842706766917293,0.0,0.01836030095356694,0.08143739033996016,0.008362979035786304,0.30000000000000004
5.862681704260652,0.0,0.01818284010587564,0.08121429835732308,0.008311653518385755,0.3
5.88265664160401,0.0,0.01800692779640363,0.08099214384774966,0.008260772176463359,0.29999999999999993
5.902631578947369,0.0,0.017832547094668288,0.08077092329777023,0.008210330143509411,0.29999999999999993
5.922606516290727,0.0,0.017659681288201706,0.08055063316453631,0.008160322615690269,0.29999999999999993
