omega,k,ReG,ImG
1.41,2.0,0.16699120170286555,0.11771478914061248
1.42,2.0,0.16622133909217013,0.11803650874287461
1.43,2.0,0.16545272424088647,0.11835183780740935
1.44,2.0,0.16468541077135615,0.11866083012634941
1.45,2.0,0.16391945114754877,0.11896353971017579
1.46,2.0,0.1631548966842496,0.11926002076683134
1.47,2.0,0.1623917975565243,0.11955032768128454
1.48,2.0,0.16163020280944757,0.1198345149955427
1.49,2.0,0.1608701603680806,0.12011263738911349
1.5,2.0,0.1601117170476844,0.12038474965991308
1.51,2.0,0.15935491856415532,0.1206509067056197
1.52,2.0,0.15859980954466957,0.12091116350546985
1.53,2.0,0.15784643353852396,0.12116557510249525
1.54,2.0,0.15709483302816035,0.12141419658619779
1.55,2.0,0.1563450494403613,0.12165708307565952
1.56,2.0,0.15559712315760532,0.12189428970308473
1.57,2.0,0.15485109352956947,0.12212587159777007
1.58,2.0,0.15410699888476867,0.12235188387050042
1.59,2.0,0.1533648765423197,0.12257238159836513
1.6,2.0,0.15262476282381987,0.12278741980999186
1.61,2.0,0.1518866930653294,0.1229970534711931
1.62,2.0,0.1511507016294471,0.12320133747102123
1.6300000000000001,2.0,0.15041682191747024,0.12340032660822771
1.6400000000000001,2.0,0.14968508638162795,0.12359407557812165
1.6500000000000001,2.0,0.14895552653737903,0.12378263895982244
1.6600000000000001,2.0,0.1482281729757659,0.12396607120390239
1.67,2.0,0.1475030553758145,0.12414442662041357
1.68,2.0,0.1467802025169728,0.12431775936729378
1.69,2.0,0.14605964229157908,0.12448612343914685
1.7,2.0,0.14534140171735202,0.1246495726563911
1.71,2.0,0.1446255069498949,0.12480816065477088
1.72,2.0,0.14391198329520688,0.1249619408752261
1.73,2.0,0.14320085522219336,0.12511096655411305
1.74,2.0,0.14249214637516947,0.12525529071377214
1.75,2.0,0.1417858795863489,0.12539496615343554
1.76,2.0,0.1410820768883127,0.12553004544046978
1.77,2.0,0.14038075952645146,0.1256605809019477
1.78,2.0,0.13968194797137437,0.12578662461654289
1.79,2.0,0.13898566193128065,0.12590822840674176
1.8,2.0,0.1382919203642868,0.12602544383136707
1.81,2.0,0.13760074149070492,0.1261383221784066
1.82,2.0,0.13691214280526726,0.12624691445814187
1.83,2.0,0.13622614108929168,0.12635127139657024
1.84,2.0,0.1355427524227841,0.1264514434291152
1.85,2.0,0.13486199219647285,0.12654748069461833
1.86,2.0,0.13418387512377147,0.12663943302960762
1.87,2.0,0.13350841525266552,0.12672734996283597
1.8800000000000001,2.0,0.13283562597751988,0.12681128071008424
1.8900000000000001,2.0,0.13216552005080287,0.12689127416922308
1.9000000000000001,2.0,0.1314981095947238,0.12696737891552762
1.9100000000000001,2.0,0.13083340611278096,0.12703964319723954
1.92,2.0,0.1301714205012167,0.12710811493137064
1.93,2.0,0.12951216306037688,0.12717284169974255
1.94,2.0,0.12885564350597242,0.12723387074525658
1.95,2.0,0.12820187098023966,0.12729124896838886
1.96,2.0,0.1275508540629978,0.12734502292390446
1.97,2.0,0.12690260078260102,0.12739523881778572
1.98,2.0,0.12625711862678318,0.12744194250436927
1.99,2.0,0.12561441455339337,0.12748517948368612
2.0,2.0,0.1249744950010202,0.1275249948990002
2.0100000000000002,2.0,0.1243373658995037,0.12756143353453936
2.02,2.0,0.12370303268033293,0.12759453981341454
2.0300000000000002,2.0,0.1230715002869281,0.1276243577957215
2.04,2.0,0.12244277318480604,0.1276509311768203
2.05,2.0,0.12181685537162765,0.1276743032857878
2.06,2.0,0.12119375038712657,0.12769451708403784
2.07,2.0,0.12057346132291845,0.12771161516410523
2.08,2.0,0.11995599083218891,0.1277256397485876
2.09,2.0,0.11934134113926115,0.12773663268924182
2.1,2.0,0.11872951404904111,0.1277446354662293
2.11,2.0,0.118120510956341,0.1277496891875066
2.12,2.0,0.1175143328550795,0.12775183458835623
2.13,2.0,0.11691098034735974,0.1277511120310539
2.14,2.0,0.11631045365242355,0.12774756150466762
2.15,2.0,0.11571275261548292,0.12774122262498433
2.16,2.0,0.11511787671642759,0.12773213463456065
2.17,2.0,0.11452582507841017,0.127720336402893
2.18,2.0,0.11393659647630716,0.1277058664267034
2.19,2.0,0.11335018934505779,0.12768876283033734
2.2,2.0,0.11276660178787941,0.1276690633662694
2.21,2.0,0.11218583158436107,0.12764680541571358
2.22,2.0,0.11160787619843439,0.12762202598933384
2.23,2.0,0.11103273278622333,0.12759476172805229
2.24,2.0,0.11046039820377232,0.12756504890395062
2.25,2.0,0.10989086901465409,0.127532923421262
2.2600000000000002,2.0,0.10932414149745702,0.1274984208174495
2.27,2.0,0.10876021165315373,0.12746157626436877
2.2800000000000002,2.0,0.10819907521235007,0.1274224245695103
2.29,2.0,0.10764072764241672,0.12738100017731957
2.3000000000000003,2.0,0.10708516415450324,0.1273373371705912
2.31,2.0,0.10653237971043573,0.12729146927193427
2.32,2.0,0.10598236902949869,0.1272434298453061
2.33,2.0,0.10543512659510225,0.12719325189761133
2.34,2.0,0.10489064666133567,0.12714096808036385
2.35,2.0,0.10434892325940746,0.12708661069140864
2.36,2.0,0.10380995020397404,0.12703021167670087
2.37,2.0,0.10327372109935692,0.12697180263213984
2.38,2.0,0.10274022934565044,0.12691141480545512
2.39,2.0,0.1022094681447199,0.12684907909814244
2.4,2.0,0.10168143050609257,0.1267848260674471
2.41,2.0,0.1011561092527411,0.12671868592839214
2.42,2.0,0.10063349702676191,0.12665068855584968
2.43,2.0,0.10011358629494846,0.12658086348665268
2.44,2.0,0.0995963693542613,0.1265092399217449
2.45,2.0,0.09908183833719578,0.12643584672836775
2.46,2.0,0.09856998521704838,0.12636071244228095
2.47,2.0,0.09806080181308319,0.1262838652700158
2.48,2.0,0.09755427979559955,0.1262053330911589
2.49,2.0,0.0970504106909018,0.12612514346066409
2.5,2.0,0.0965491858861728,0.12604332361119164
2.5100000000000002,2.0,0.09605059663425203,0.12595990045547206
2.52,2.0,0.09555463405831963,0.12587490058869324
2.5300000000000002,2.0,0.09506128915648751,0.12578835029090935
2.54,2.0,0.09457055280629893,0.12570027552946952
2.5500000000000003,2.0,0.09408241576913737,0.12561070196146512
2.56,2.0,0.09359686869454649,0.12551965493619405
2.57,2.0,0.09311390212446174,0.12542715949764016
2.58,2.0,0.0926335064973553,0.12533324038696708
2.59,2.0,0.09215567215229553,0.12523792204502449
2.6,2.0,0.09168038933292162,0.12514122861486573
2.61,2.0,0.09120764819133569,0.12504318394427555
2.62,2.0,0.09073743879191218,0.12494381158830654
2.63,2.0,0.09026975111502718,0.12484313481182328
2.64,2.0,0.0898045750607075,0.12474117659205256
2.65,2.0,0.08934190045220206,0.12463795962113945
2.66,2.0,0.08888171703947535,0.12453350630870695
2.67,2.0,0.08842401450262555,0.1244278387844192
2.68,2.0,0.08796878245522732,0.12432097890054654
2.69,2.0,0.08751601044760128,0.12421294823453205
2.7,2.0,0.08706568797001062,0.12410376809155772
2.71,2.0,0.08661780445578682,0.12399345950711063
2.72,2.0,0.08617234928438469,0.12388204324954673
2.73,2.0,0.08572931178436877,0.1237695398226528
2.74,2.0,0.08528868123633143,0.12365596946820494
2.75,2.0,0.08485044687574447,0.12354135216852274
2.7600000000000002,2.0,0.08441459789574485,0.12342570764901921
2.77,2.0,0.08398112344985575,0.12330905538074446
2.7800000000000002,2.0,0.08355001265464439,0.12319141458292393
2.79,2.0,0.08312125459231715,0.12307280422548893
2.8000000000000003,2.0,0.08269483831325349,0.12295324303160035
2.81,2.0,0.08227075283847955,0.12283274948016372
2.82,2.0,0.0818489871620825,0.12271134180833569
2.83,2.0,0.08142953025356656,0.12258903801402118
2.84,2.0,0.0810123710601522,0.12246585585836084
2.85,2.0,0.08059749850901869,0.12234181286820767
2.86,2.0,0.08018490150949208,0.12221692633859338
2.87,2.0,0.07977456895517822,0.12209121333518277
2.88,2.0,0.07936648972604364,0.12196469069671698
2.89,2.0,0.07896065269044321,0.1218373750374439
2.9,2.0,0.07855704670709727,0.12170928274953632
2.91,2.0,0.0781556606270181,0.12158043000549691
2.92,2.0,0.07775648329538727,0.12145083276054994
2.93,2.0,0.07735950355338406,0.1213205067550189
2.94,2.0,0.0769647102399672,0.12118946751669064
2.95,2.0,0.07657209219360905,0.12105773036316446
2.96,2.0,0.07618163825398477,0.12092531040418696
2.97,2.0,0.07579333726361609,0.12079222254397165
2.98,2.0,0.07540717806947156,0.1206584814835036
2.99,2.0,0.07502314952452323,0.12052410172282824
3.0,2.0,0.0746412404892613,0.12038909756332467
3.0100000000000002,2.0,0.07426143983316712,0.120253483109963
3.02,2.0,0.07388373643614565,0.12011727227354548
3.0300000000000002,2.0,0.07350811918991801,0.11998047877293122
3.04,2.0,0.07313457699937494,0.1198431161372446
3.0500000000000003,2.0,0.07276309878389191,0.11970519770806674
3.06,2.0,0.07239367347860697,0.11956673664161029
3.0700000000000003,2.0,0.07202629003566148,0.11942774591087708
3.08,2.0,0.07166093742540514,0.11928823830779896
3.09,2.0,0.07129760463756546,0.11914822644536094
3.1,2.0,0.07093628068238297,0.11900772275970734
3.11,2.0,0.07057695459171233,0.1188667395122305
3.12,2.0,0.07021961542009038,0.11872528879164174
3.13,2.0,0.0698642522457718,0.1185833825160248
3.14,2.0,0.06951085417173285,0.11844103243487175
3.15,2.0,0.06915941032664419,0.11829825013110108
3.16,2.0,0.06880990986581298,0.11815504702305782
3.17,2.0,0.06846234197209547,0.11801143436649623
3.18,2.0,0.0681166958567801,0.11786742325654424
3.19,2.0,0.0677729607604423,0.1177230246296503
3.2,2.0,0.06743112595377122,0.11757824926551219
3.21,2.0,0.06709118073836924,0.11743310778898798
3.22,2.0,0.06675311444752438,0.11728761067198898
3.23,2.0,0.06641691644695712,0.117141768235355
3.24,2.0,0.06608257613554112,0.11699559065071148
3.25,2.0,0.0657500829459992,0.1168490879423089
3.2600000000000002,2.0,0.06541942634557465,0.11670226998884424
3.27,2.0,0.06509059583667888,0.11655514652526469
3.2800000000000002,2.0,0.06476358095751522,0.11640772714455354
3.29,2.0,0.06443837128268039,0.11626002129949825
3.3000000000000003,2.0,0.06411495642374312,0.11611203830444097
3.31,2.0,0.06379332602980134,0.1159637873370113
3.3200000000000003,2.0,0.0634734697880175,0.1158152774398413
3.33,2.0,0.06315537742413356,0.11566651752226337
3.34,2.0,0.06283903870296514,0.11551751636199015
3.35,2.0,0.062524443428876,0.11536828260677735
3.36,2.0,0.06221158144623302,0.11521882477606919
3.37,2.0,0.06190044263984194,0.11506915126262636
3.38,2.0,0.06159101693536489,0.11491927033413708
3.39,2.0,0.061283294299719404,0.11476919013481077
3.4,2.0,0.06097726474146007,0.11461891868695501
3.41,2.0,0.06067291831114254,0.11446846389253522
3.42,2.0,0.060370245101671015,0.1143178335347178
3.43,2.0,0.06006923524862883,0.11416703527939621
3.44,2.0,0.059769878930593455,0.1140160766767008
3.45,2.0,0.0594721663694353,0.11386496516249163
3.46,2.0,0.059176087830601506,0.11371370805983512
3.47,2.0,0.05888163362338474,0.11356231258046438
3.48,2.0,0.05858879410117735,0.11341078582622303
3.49,2.0,0.058297559661711275,0.11325913479049318
3.5,2.0,0.05800792074728421,0.11310736635960711
3.5100000000000002,2.0,0.05771986784497209,0.11295548731424324
3.52,2.0,0.05743339148682849,0.11280350433080623
3.5300000000000002,2.0,0.05714848225007108,0.11265142398279128
3.54,2.0,0.056865130757255675,0.11249925274213302
3.5500000000000003,2.0,0.05658332767643785,0.11234699698053884
3.56,2.0,0.056303063721322925,0.11219466297080684
3.5700000000000003,2.0,0.05602432965140399,0.11204225688812867
3.58,2.0,0.055747116272089045,0.1118897848113772
3.59,2.0,0.05547141443481673,0.11173725272437915
3.6,2.0,0.05519721503716156,0.11158466651717297
3.61,2.0,0.05492450902292872,0.11143203198725196
3.62,2.0,0.05465328738223851,0.1112793548407927
3.63,2.0,0.05438354115160107,0.11112664069386899
3.64,2.0,0.05411526141398136,0.11097389507365157
3.65,2.0,0.05384843929885479,0.11082112341959345
3.66,2.0,0.05358306598225371,0.11066833108460108
3.67,2.0,0.05331913268680506,0.1105155233361918
3.68,2.0,0.053056630681759295,0.110362705357637
3.69,2.0,0.05279555128301099,0.11020988224909206
3.7,2.0,0.05253588585311119,0.11005705902871216
3.71,2.0,0.052277625801271925,0.109904240633755
3.72,2.0,0.05202076258336285,0.10975143192166988
3.73,2.0,0.05176528770190056,0.10959863767117381
3.74,2.0,0.05151119270603042,0.10944586258331426
3.75,2.0,0.05125846919150148,0.10929311128251915
3.7600000000000002,2.0,0.05100710880063438,0.10914038831763374
3.77,2.0,0.05075710322228265,0.10898769816294511
3.7800000000000002,2.0,0.05050844419178747,0.10883504521919372
3.79,2.0,0.050261123490926214,0.10868243381457277
3.8000000000000003,2.0,0.05001513294785473,0.10852986820571493
3.81,2.0,0.04977046443704389,0.10837735257866717
3.8200000000000003,2.0,0.04952710987921016,0.10822489104985313
3.83,2.0,0.049285061241240866,0.10807248766702386
3.84,2.0,0.049044310536113765,0.10792014641019643
3.85,2.0,0.04880484982281159,0.10776787119258101
3.86,2.0,0.048566671206231406,0.10761566586149618
3.87,2.0,0.04832976683708912,0.1074635341992729
3.88,2.0,0.048094128911819196,0.1073114799241471
3.89,2.0,0.04785974967246963,0.10715950669114073
3.9,2.0,0.04762662140659281,0.10700761809293234
3.91,2.0,0.04739473644713163,0.10685581766071593
3.92,2.0,0.04716408717230175,0.10670410886504939
3.93,2.0,0.046934666005469645,0.10655249511669199
3.94,2.0,0.0467064654150269,0.10640097976743132
3.95,2.0,0.04647947791426051,0.10624956611089963
3.96,2.0,0.04625369606121985,0.1060982573833798
3.97,2.0,0.04602911245857983,0.10594705676460094
3.98,2.0,0.04580571975350087,0.10579596737852395
3.99,2.0,0.04558351063748546,0.10564499229411686
4.0,2.0,0.04536247784623175,0.10549413452612035
4.01,2.0,0.045142614159483875,0.1053433970358033
4.0200000000000005,2.0,0.04492391240087953,0.10519278273170875
4.03,2.0,0.04470636543779472,0.10504229447039017
4.04,2.0,0.044489966181185656,0.10489193505713812
4.05,2.0,0.04427470758542824,0.10474170724669782
4.0600000000000005,2.0,0.044060582648154836,0.10459161374397698
4.07,2.0,0.043847584410088986,0.10444165720474499
4.08,2.0,0.04363570595487731,0.10429184023632246
4.09,2.0,0.04342494040891972,0.10414216539826229
4.1,2.0,0.043215280941197115,0.10399263520302156
4.11,2.0,0.04300672076309728,0.10384325211662479
4.12,2.0,0.042799253128238804,0.10369401855931853
4.13,2.0,0.042592871332293065,0.10354493690621742
4.14,2.0,0.04238756871280448,0.10339600948794168
4.15,2.0,0.042183338649009104,0.10324723859124639
4.16,2.0,0.04198017456165167,0.10309862645964253
4.17,2.0,0.04177806991280087,0.10295017529400965
4.18,2.0,0.041577018205663424,0.10280188725320079
4.19,2.0,0.04137701298439667,0.10265376445463917
4.2,2.0,0.04117804783391987,0.10250580897490723
4.21,2.0,0.040980116379724194,0.10235802285032782
4.22,2.0,0.04078321228768158,0.10221040807753758
4.23,2.0,0.040587329263852584,0.10206296661405306
4.24,2.0,0.04039246105429306,0.10191570037882909
4.25,2.0,0.04019860144485986,0.10176861125280977
4.26,2.0,0.04000574426101571,0.10162170107947233
4.2700000000000005,2.0,0.03981388336763317,0.10147497166536364
4.28,2.0,0.03962301266879781,0.10132842478062956
4.29,2.0,0.039433126107610635,0.1011820621595375
4.3,2.0,0.03924421766598981,0.10103588550099159
4.3100000000000005,2.0,0.039056281364471784,0.10088989646904149
4.32,2.0,0.03886931126201187,0.10074409669338406
4.33,2.0,0.03868330145578416,0.10059848776985852
4.34,2.0,0.038498246080981055,0.10045307126093483
4.3500000000000005,2.0,0.03831413931061245,0.10030784869619583
4.36,2.0,0.03813097535530434,0.1001628215728126
4.37,2.0,0.03794874846309722,0.10001799135601375
4.38,2.0,0.03776745291924415,0.09987335947954816
4.39,2.0,0.037587083046008565,0.09972892734614174
4.4,2.0,0.0374076332024619,0.09958469632794795
4.41,2.0,0.03722909778428106,0.09944066776699233
4.42,2.0,0.037051471223545664,0.09929684297561095
4.43,2.0,0.0368747479885353,0.0991532232368831
4.44,2.0,0.03669892258352671,0.09900980980505805
4.45,2.0,0.03652398954859091,0.09886660390597618
4.46,2.0,0.036349943459390376,0.09872360673748426
4.47,2.0,0.036176778926976266,0.09858081946984538
4.48,2.0,0.03600449059758571,0.09843824324614303
4.49,2.0,0.0358330731524393,0.09829587918268011
4.5,2.0,0.03566252130753853,0.09815372836937211
4.51,2.0,0.03549282981346373,0.09801179187013541
4.5200000000000005,2.0,0.03532399345517186,0.09787007072326998
4.53,2.0,0.03515600705179486,0.09772856594183707
4.54,2.0,0.03498886545643803,0.09758727851403189
4.55,2.0,0.034822563555978785,0.09744620940355082
4.5600000000000005,2.0,0.034657096270865786,0.09730535954995422
4.57,2.0,0.034492458554918386,0.0971647298690238
4.58,2.0,0.03432864539512632,0.09702432125311548
4.59,2.0,0.034165651811449975,0.09688413457150725
4.6000000000000005,2.0,0.03400347285662094,0.09674417067074242
4.61,2.0,0.03384210361594316,0.09660443037496824
4.62,2.0,0.03368153920709424,0.09646491448626965
4.63,2.0,0.033521774779927585,0.09632562378499879
4.64,2.0,0.033362805516274775,0.09618655903009984
4.65,2.0,0.0332046266297486,0.0960477209594296
4.66,2.0,0.03304723336554666,0.09590911029007342
4.67,2.0,0.03289062100025526,0.09577072771865709
4.68,2.0,0.03273478484165428,0.09563257392165433
4.69,2.0,0.03257972022852227,0.09549464955569009
4.7,2.0,0.03242542253044244,0.09535695525783976
4.71,2.0,0.032271887147609014,0.09521949164592422
4.72,2.0,0.032119109510634396,0.09508225931880089
4.73,2.0,0.031967085080356936,0.09494525885665077
4.74,2.0,0.0318158093476494,0.09480849082126164
4.75,2.0,0.031665277833228006,0.09467195575630717
4.76,2.0,0.03151548608746225,0.09453565418762243
4.7700000000000005,2.0,0.031366429690185424,0.0943995866234755
4.78,2.0,0.03121810425050589,0.09426375355483538
4.79,2.0,0.03107050540661892,0.09412815545563623
4.8,2.0,0.030923628825619463,0.09399279278303786
4.8100000000000005,2.0,0.030777470203315536,0.09385766597768291
4.82,2.0,0.03063202526404251,0.09372277546395023
4.83,2.0,0.03048728976047796,0.09358812165020482
4.84,2.0,0.030343259473457482,0.09345370492904446
4.8500000000000005,2.0,0.030199930211791227,0.0933195256775429
4.86,2.0,0.03005729781208119,0.0931855842574895
4.87,2.0,0.029915358138539398,0.09305188101562589
4.88,2.0,0.029774107082806797,0.0929184162838791
4.89,2.0,0.029633540563773052,0.0927851903795916
4.9,2.0,0.029493654527397137,0.09265220360574815
4.91,2.0,0.02935444494652874,0.0925194562511995
